Audio_ID,Model,Duration_s,Processing_Time_s,RTF,WER,Ground_Truth,Transcript,Ground_Truth_Norm,Transcript_Norm,Word_Timestamps,Error
Sample_411,latest_short,4.01,2.65,0.661,0.118,Cửa hàng có hợp đồng với vài công ty nên phải mang cơm cho họ trước 12h.,cửa hàng có hợp đồng với vài công ty nên phải mang cơm cho họ trước 12 giờ,cửa hàng có hợp đồng với vài công ty nên phải mang cơm cho họ trước 12h,cửa hàng có hợp đồng với vài công ty nên phải mang cơm cho họ trước 12 giờ,"[{'word': 'cửa', 'start': 0.0, 'end': 0.4}, {'word': 'hàng', 'start': 0.4, 'end': 0.6}, {'word': 'có', 'start': 0.6, 'end': 0.8}, {'word': 'hợp', 'start': 0.8, 'end': 0.9}, {'word': 'đồng', 'start': 0.9, 'end': 1.0}, {'word': 'với', 'start': 1.0, 'end': 1.3}, {'word': 'vài', 'start': 1.3, 'end': 1.5}, {'word': 'công', 'start': 1.5, 'end': 1.6}, {'word': 'ty', 'start': 1.6, 'end': 1.7}, {'word': 'nên', 'start': 1.7, 'end': 2.2}, {'word': 'phải', 'start': 2.2, 'end': 2.4}, {'word': 'mang', 'start': 2.4, 'end': 2.6}, {'word': 'cơm', 'start': 2.6, 'end': 2.7}, {'word': 'cho', 'start': 2.7, 'end': 2.9}, {'word': 'họ', 'start': 2.9, 'end': 3.1}, {'word': 'trước', 'start': 3.1, 'end': 3.4}, {'word': '12', 'start': 3.4, 'end': 3.6}, {'word': 'giờ', 'start': 3.6, 'end': 3.9}]",
Sample_412,latest_short,1.19,1.19,0.995,0.143,Các bạn có thể nhìn thấy nhá.,các bạn có thể nhìn thấy nhé,các bạn có thể nhìn thấy nhá,các bạn có thể nhìn thấy nhé,"[{'word': 'các', 'start': 0.0, 'end': 0.4}, {'word': 'bạn', 'start': 0.4, 'end': 0.5}, {'word': 'có', 'start': 0.5, 'end': 0.5}, {'word': 'thể', 'start': 0.5, 'end': 0.7}, {'word': 'nhìn', 'start': 0.7, 'end': 0.8}, {'word': 'thấy', 'start': 0.8, 'end': 0.9}, {'word': 'nhé', 'start': 0.9, 'end': 1.0}]",
Sample_413,latest_short,1.45,1.28,0.885,0.2,Bạn Đỗ Hồng Ngọc ạ.,bạn Đỗ Hồng Ngọc Hạ,bạn đỗ hồng ngọc ạ,bạn đỗ hồng ngọc hạ,"[{'word': 'bạn', 'start': 0.0, 'end': 0.7}, {'word': 'Đỗ', 'start': 0.7, 'end': 0.9}, {'word': 'Hồng', 'start': 0.9, 'end': 1.0}, {'word': 'Ngọc', 'start': 1.0, 'end': 1.1}, {'word': 'Hạ', 'start': 1.1, 'end': 1.3}]",
Sample_414,latest_short,1.96,1.68,0.855,0.111,Tôi không có hương thú với chuyện học hành.,tôi không có hứng thú với chuyện học hành,tôi không có hương thú với chuyện học hành,tôi không có hứng thú với chuyện học hành,"[{'word': 'tôi', 'start': 0.0, 'end': 0.4}, {'word': 'không', 'start': 0.4, 'end': 0.6}, {'word': 'có', 'start': 0.6, 'end': 0.8}, {'word': 'hứng', 'start': 0.8, 'end': 0.9}, {'word': 'thú', 'start': 0.9, 'end': 1.0}, {'word': 'với', 'start': 1.0, 'end': 1.3}, {'word': 'chuyện', 'start': 1.3, 'end': 1.5}, {'word': 'học', 'start': 1.5, 'end': 1.6}, {'word': 'hành', 'start': 1.6, 'end': 1.7}]",
Sample_415,latest_short,7.17,4.01,0.56,0.654,Giống như là trong bài hát Always With Me của bộ phim điện ảnh hoạt hình vô cùng ý nghĩa đạt giải Oscar có viết rằng.,giống như là trong bài hát Always With Me,giống như là trong bài hát always with me của bộ phim điện ảnh hoạt hình vô cùng ý nghĩa đạt giải oscar có viết rằng,giống như là trong bài hát always with me,"[{'word': 'giống', 'start': 0.0, 'end': 0.5}, {'word': 'như', 'start': 0.5, 'end': 0.7}, {'word': 'là', 'start': 0.7, 'end': 0.8}, {'word': 'trong', 'start': 0.8, 'end': 0.9}, {'word': 'bài', 'start': 0.9, 'end': 1.0}, {'word': 'hát', 'start': 1.0, 'end': 1.1}, {'word': 'Always', 'start': 1.1, 'end': 2.2}, {'word': 'With', 'start': 2.2, 'end': 2.3}, {'word': 'Me', 'start': 2.3, 'end': 2.5}]",
Sample_416,latest_short,11.95,5.48,0.459,0.596,"Nỗ lực để kiếm thật nhiều tiền trong một khoảng thời gian ngắn thường tiêm ẩn nhiều mối đe dọa, bởi khi đó chúng ta phải đánh cực một cách liều lĩnh vào cổ phiếu hoặc những tài sản có sự biến động liên tục về giá.",nỗ lực để kiếm thật nhiều tiền trong một khoảng thời gian ngắn thường tiềm ẩn nhiều mối đe dọa,nỗ lực để kiếm thật nhiều tiền trong một khoảng thời gian ngắn thường tiêm ẩn nhiều mối đe dọa bởi khi đó chúng ta phải đánh cực một cách liều lĩnh vào cổ phiếu hoặc những tài sản có sự biến động liên tục về giá,nỗ lực để kiếm thật nhiều tiền trong một khoảng thời gian ngắn thường tiềm ẩn nhiều mối đe dọa,"[{'word': 'nỗ', 'start': 0.0, 'end': 0.5}, {'word': 'lực', 'start': 0.5, 'end': 0.7}, {'word': 'để', 'start': 0.7, 'end': 1.0}, {'word': 'kiếm', 'start': 1.0, 'end': 1.2}, {'word': 'thật', 'start': 1.2, 'end': 1.4}, {'word': 'nhiều', 'start': 1.4, 'end': 1.5}, {'word': 'tiền', 'start': 1.5, 'end': 1.6}, {'word': 'trong', 'start': 1.6, 'end': 2.2}, {'word': 'một', 'start': 2.2, 'end': 2.3}, {'word': 'khoảng', 'start': 2.3, 'end': 2.6}, {'word': 'thời', 'start': 2.6, 'end': 2.7}, {'word': 'gian', 'start': 2.7, 'end': 2.8}, {'word': 'ngắn', 'start': 2.8, 'end': 3.0}, {'word': 'thường', 'start': 3.0, 'end': 3.7}, {'word': 'tiềm', 'start': 3.7, 'end': 3.9}, {'word': 'ẩn', 'start': 3.9, 'end': 4.0}, {'word': 'nhiều', 'start': 4.0, 'end': 4.3}, {'word': 'mối', 'start': 4.3, 'end': 4.5}, {'word': 'đe', 'start': 4.5, 'end': 4.7}, {'word': 'dọa', 'start': 4.7, 'end': 4.8}]",
Sample_417,latest_short,3.93,2.61,0.666,0.111,"Xét về tuyến nhân vật, có lẽ khá nhiều bất đồng khi tớ dành lời khen cho phim.",xét về tuyến nhân vật có lẽ khá nhiều bất đồng khi tới giành lời khen cho phim,xét về tuyến nhân vật có lẽ khá nhiều bất đồng khi tớ dành lời khen cho phim,xét về tuyến nhân vật có lẽ khá nhiều bất đồng khi tới giành lời khen cho phim,"[{'word': 'xét', 'start': 0.0, 'end': 0.6}, {'word': 'về', 'start': 0.6, 'end': 0.7}, {'word': 'tuyến', 'start': 0.7, 'end': 0.9}, {'word': 'nhân', 'start': 0.9, 'end': 1.0}, {'word': 'vật', 'start': 1.0, 'end': 1.1}, {'word': 'có', 'start': 1.1, 'end': 1.6}, {'word': 'lẽ', 'start': 1.6, 'end': 1.8}, {'word': 'khá', 'start': 1.8, 'end': 1.9}, {'word': 'nhiều', 'start': 1.9, 'end': 2.0}, {'word': 'bất', 'start': 2.0, 'end': 2.2}, {'word': 'đồng', 'start': 2.2, 'end': 2.3}, {'word': 'khi', 'start': 2.3, 'end': 2.5}, {'word': 'tới', 'start': 2.5, 'end': 2.8}, {'word': 'giành', 'start': 2.8, 'end': 3.0}, {'word': 'lời', 'start': 3.0, 'end': 3.2}, {'word': 'khen', 'start': 3.2, 'end': 3.4}, {'word': 'cho', 'start': 3.4, 'end': 3.6}, {'word': 'phim', 'start': 3.6, 'end': 3.7}]",
Sample_418,latest_short,7.08,4.53,0.639,0.0,Có đối tượng đàn em của bà Trùm Kim Anh có lần đi lấy ma túy trong rừng bị dính bẫy heo rừng của dân phải đi cấp cứu.,có đối tượng đàn em của bà trùm Kim Anh có lần đi lấy ma túy trong rừng bị dính bẫy heo rừng của dân phải đi cấp cứu,có đối tượng đàn em của bà trùm kim anh có lần đi lấy ma túy trong rừng bị dính bẫy heo rừng của dân phải đi cấp cứu,có đối tượng đàn em của bà trùm kim anh có lần đi lấy ma túy trong rừng bị dính bẫy heo rừng của dân phải đi cấp cứu,"[{'word': 'có', 'start': 0.0, 'end': 0.5}, {'word': 'đối', 'start': 0.5, 'end': 0.7}, {'word': 'tượng', 'start': 0.7, 'end': 0.8}, {'word': 'đàn', 'start': 0.8, 'end': 1.0}, {'word': 'em', 'start': 1.0, 'end': 1.1}, {'word': 'của', 'start': 1.1, 'end': 1.2}, {'word': 'bà', 'start': 1.2, 'end': 1.6}, {'word': 'trùm', 'start': 1.6, 'end': 1.7}, {'word': 'Kim', 'start': 1.7, 'end': 1.9}, {'word': 'Anh', 'start': 1.9, 'end': 2.0}, {'word': 'có', 'start': 2.0, 'end': 2.6}, {'word': 'lần', 'start': 2.6, 'end': 3.0}, {'word': 'đi', 'start': 3.0, 'end': 3.0}, {'word': 'lấy', 'start': 3.0, 'end': 3.2}, {'word': 'ma', 'start': 3.2, 'end': 3.5}, {'word': 'túy', 'start': 3.5, 'end': 3.6}, {'word': 'trong', 'start': 3.6, 'end': 3.8}, {'word': 'rừng', 'start': 3.8, 'end': 4.0}, {'word': 'bị', 'start': 4.0, 'end': 4.4}, {'word': 'dính', 'start': 4.4, 'end': 4.7}, {'word': 'bẫy', 'start': 4.7, 'end': 4.9}, {'word': 'heo', 'start': 4.9, 'end': 5.2}, {'word': 'rừng', 'start': 5.2, 'end': 5.3}, {'word': 'của', 'start': 5.3, 'end': 5.8}, {'word': 'dân', 'start': 5.8, 'end': 6.1}, {'word': 'phải', 'start': 6.1, 'end': 6.2}, {'word': 'đi', 'start': 6.2, 'end': 6.4}, {'word': 'cấp', 'start': 6.4, 'end': 6.7}, {'word': 'cứu', 'start': 6.7, 'end': 6.8}]",
Sample_419,latest_short,2.22,2.59,1.167,0.0,Nhiều khi đây là một loại thơ mới.,nhiều khi đây là một loại thơ mới,nhiều khi đây là một loại thơ mới,nhiều khi đây là một loại thơ mới,"[{'word': 'nhiều', 'start': 0.0, 'end': 0.5}, {'word': 'khi', 'start': 0.5, 'end': 0.7}, {'word': 'đây', 'start': 0.7, 'end': 1.2}, {'word': 'là', 'start': 1.2, 'end': 1.3}, {'word': 'một', 'start': 1.3, 'end': 1.5}, {'word': 'loại', 'start': 1.5, 'end': 1.6}, {'word': 'thơ', 'start': 1.6, 'end': 1.8}, {'word': 'mới', 'start': 1.8, 'end': 1.9}]",
Sample_420,latest_short,1.28,1.78,1.393,0.0,Mọi người đều sợ thất bại.,mọi người đều sợ thất bại,mọi người đều sợ thất bại,mọi người đều sợ thất bại,"[{'word': 'mọi', 'start': 0.0, 'end': 0.5}, {'word': 'người', 'start': 0.5, 'end': 0.7}, {'word': 'đều', 'start': 0.7, 'end': 0.8}, {'word': 'sợ', 'start': 0.8, 'end': 0.9}, {'word': 'thất', 'start': 0.9, 'end': 1.1}, {'word': 'bại', 'start': 1.1, 'end': 1.1}]",
Sample_421,latest_short,2.73,2.21,0.81,0.091,"Một khi chúng dừng lại, chúng sẽ thoái hóa và chết.",một khi trúng dừng lại chúng sẽ thoái hóa và chết,một khi chúng dừng lại chúng sẽ thoái hóa và chết,một khi trúng dừng lại chúng sẽ thoái hóa và chết,"[{'word': 'một', 'start': 0.0, 'end': 0.5}, {'word': 'khi', 'start': 0.5, 'end': 0.5}, {'word': 'trúng', 'start': 0.5, 'end': 0.7}, {'word': 'dừng', 'start': 0.7, 'end': 0.9}, {'word': 'lại', 'start': 0.9, 'end': 0.9}, {'word': 'chúng', 'start': 0.9, 'end': 1.6}, {'word': 'sẽ', 'start': 1.6, 'end': 1.8}, {'word': 'thoái', 'start': 1.8, 'end': 2.0}, {'word': 'hóa', 'start': 2.0, 'end': 2.2}, {'word': 'và', 'start': 2.2, 'end': 2.4}, {'word': 'chết', 'start': 2.4, 'end': 2.7}]",
Sample_422,latest_short,4.69,3.08,0.656,0.0,"Mặc dù bên trong ruột có màu vàng nhẹ nhưng còn cứng, giòn chứ không có mềm nha.",Mặc dù bên trong ruột có màu vàng nhẹ nhưng còn cứng giòn chứ không có mềm nha,mặc dù bên trong ruột có màu vàng nhẹ nhưng còn cứng giòn chứ không có mềm nha,mặc dù bên trong ruột có màu vàng nhẹ nhưng còn cứng giòn chứ không có mềm nha,"[{'word': 'Mặc', 'start': 0.0, 'end': 0.6}, {'word': 'dù', 'start': 0.6, 'end': 0.7}, {'word': 'bên', 'start': 0.7, 'end': 0.9}, {'word': 'trong', 'start': 0.9, 'end': 1.0}, {'word': 'ruột', 'start': 1.0, 'end': 1.3}, {'word': 'có', 'start': 1.3, 'end': 1.5}, {'word': 'màu', 'start': 1.5, 'end': 1.7}, {'word': 'vàng', 'start': 1.7, 'end': 1.9}, {'word': 'nhẹ', 'start': 1.9, 'end': 2.0}, {'word': 'nhưng', 'start': 2.0, 'end': 2.6}, {'word': 'còn', 'start': 2.6, 'end': 2.9}, {'word': 'cứng', 'start': 2.9, 'end': 3.1}, {'word': 'giòn', 'start': 3.1, 'end': 3.6}, {'word': 'chứ', 'start': 3.6, 'end': 3.8}, {'word': 'không', 'start': 3.8, 'end': 3.9}, {'word': 'có', 'start': 3.9, 'end': 4.1}, {'word': 'mềm', 'start': 4.1, 'end': 4.3}, {'word': 'nha', 'start': 4.3, 'end': 4.4}]",
Sample_423,latest_short,2.99,2.13,0.713,0.091,"Ở đó, nó không bị tách trời khỏi sự hiện hữu.",ở đó nó không bị tách rời khỏi sự hiện hữu,ở đó nó không bị tách trời khỏi sự hiện hữu,ở đó nó không bị tách rời khỏi sự hiện hữu,"[{'word': 'ở', 'start': 0.0, 'end': 0.5}, {'word': 'đó', 'start': 0.5, 'end': 0.9}, {'word': 'nó', 'start': 0.9, 'end': 1.1}, {'word': 'không', 'start': 1.1, 'end': 1.2}, {'word': 'bị', 'start': 1.2, 'end': 1.5}, {'word': 'tách', 'start': 1.5, 'end': 1.7}, {'word': 'rời', 'start': 1.7, 'end': 1.9}, {'word': 'khỏi', 'start': 1.9, 'end': 2.2}, {'word': 'sự', 'start': 2.2, 'end': 2.3}, {'word': 'hiện', 'start': 2.3, 'end': 2.7}, {'word': 'hữu', 'start': 2.7, 'end': 2.7}]",
Sample_424,latest_short,2.3,2.14,0.93,0.111,Dành thời gian cho 3 hoạt động buổi sáng.,dành thời gian cho ba hoạt động buổi sáng,dành thời gian cho 3 hoạt động buổi sáng,dành thời gian cho ba hoạt động buổi sáng,"[{'word': 'dành', 'start': 0.0, 'end': 0.6}, {'word': 'thời', 'start': 0.6, 'end': 0.8}, {'word': 'gian', 'start': 0.8, 'end': 0.9}, {'word': 'cho', 'start': 0.9, 'end': 1.1}, {'word': 'ba', 'start': 1.1, 'end': 1.5}, {'word': 'hoạt', 'start': 1.5, 'end': 1.6}, {'word': 'động', 'start': 1.6, 'end': 1.7}, {'word': 'buổi', 'start': 1.7, 'end': 1.9}, {'word': 'sáng', 'start': 1.9, 'end': 2.1}]",
Sample_425,latest_short,4.44,2.92,0.658,0.368,"Không biết rằng khi theo dõi bộ phim, có ai muốn Jenny và Bradley về với nhau hay không?",bộ phim có ai muốn Jenny và redmi về với nhau hay không,không biết rằng khi theo dõi bộ phim có ai muốn jenny và bradley về với nhau hay không,bộ phim có ai muốn jenny và redmi về với nhau hay không,"[{'word': 'bộ', 'start': 0.0, 'end': 1.1}, {'word': 'phim', 'start': 1.1, 'end': 1.2}, {'word': 'có', 'start': 1.2, 'end': 1.8}, {'word': 'ai', 'start': 1.8, 'end': 2.0}, {'word': 'muốn', 'start': 2.0, 'end': 2.2}, {'word': 'Jenny', 'start': 2.2, 'end': 2.6}, {'word': 'và', 'start': 2.6, 'end': 3.0}, {'word': 'redmi', 'start': 3.0, 'end': 3.5}, {'word': 'về', 'start': 3.5, 'end': 3.7}, {'word': 'với', 'start': 3.7, 'end': 3.8}, {'word': 'nhau', 'start': 3.8, 'end': 4.0}, {'word': 'hay', 'start': 4.0, 'end': 4.1}, {'word': 'không', 'start': 4.1, 'end': 4.1}]",
Sample_426,latest_short,1.96,1.63,0.833,0.143,Chỉ cần chút xíu thời gian thôi.,chỉ cần chút xíu thời gian,chỉ cần chút xíu thời gian thôi,chỉ cần chút xíu thời gian,"[{'word': 'chỉ', 'start': 0.0, 'end': 0.6}, {'word': 'cần', 'start': 0.6, 'end': 0.8}, {'word': 'chút', 'start': 0.8, 'end': 0.9}, {'word': 'xíu', 'start': 0.9, 'end': 1.0}, {'word': 'thời', 'start': 1.0, 'end': 1.3}, {'word': 'gian', 'start': 1.3, 'end': 1.5}]",
Sample_427,latest_short,12.8,4.03,0.315,0.774,Hôm qua con mơ thấy con ngồi đối diện với một người. Hình như đó là một thầy giáo dạy chơi cờ. Ở giữa con và người ấy là một bàn cờ vây. Có lẽ giấc mơ muốn nói rằng nếu chơi cờ vây thì con có thể hồi phục trí nhớ chăng?,Hôm qua con mơ thấy con ngồi đối diện với một người,hôm qua con mơ thấy con ngồi đối diện với một người hình như đó là một thầy giáo dạy chơi cờ ở giữa con và người ấy là một bàn cờ vây có lẽ giấc mơ muốn nói rằng nếu chơi cờ vây thì con có thể hồi phục trí nhớ chăng,hôm qua con mơ thấy con ngồi đối diện với một người,"[{'word': 'Hôm', 'start': 0.0, 'end': 0.6}, {'word': 'qua', 'start': 0.6, 'end': 0.8}, {'word': 'con', 'start': 0.8, 'end': 1.0}, {'word': 'mơ', 'start': 1.0, 'end': 1.1}, {'word': 'thấy', 'start': 1.1, 'end': 1.3}, {'word': 'con', 'start': 1.3, 'end': 1.5}, {'word': 'ngồi', 'start': 1.5, 'end': 1.6}, {'word': 'đối', 'start': 1.6, 'end': 1.8}, {'word': 'diện', 'start': 1.8, 'end': 1.9}, {'word': 'với', 'start': 1.9, 'end': 2.0}, {'word': 'một', 'start': 2.0, 'end': 2.2}, {'word': 'người', 'start': 2.2, 'end': 2.3}]",
Sample_428,latest_short,1.28,1.16,0.91,0.4,Biến đầu tiên là driver.,biết đầu tiên là,biến đầu tiên là driver,biết đầu tiên là,"[{'word': 'biết', 'start': 0.0, 'end': 0.5}, {'word': 'đầu', 'start': 0.5, 'end': 0.7}, {'word': 'tiên', 'start': 0.7, 'end': 0.7}, {'word': 'là', 'start': 0.7, 'end': 0.9}]",
Sample_429,latest_short,1.11,1.11,1.002,0.0,Đừng có hiểu lầm với tôi.,Đừng có hiểu lầm với tôi,đừng có hiểu lầm với tôi,đừng có hiểu lầm với tôi,"[{'word': 'Đừng', 'start': 0.0, 'end': 0.4}, {'word': 'có', 'start': 0.4, 'end': 0.5}, {'word': 'hiểu', 'start': 0.5, 'end': 0.6}, {'word': 'lầm', 'start': 0.6, 'end': 0.7}, {'word': 'với', 'start': 0.7, 'end': 0.9}, {'word': 'tôi', 'start': 0.9, 'end': 1.0}]",
Sample_430,latest_short,5.29,3.98,0.752,0.824,"Hay nói cách khác, chúng ta nên và có thể sống lâu hơn một cách khỏe mạnh.",thầy nói cách khác,hay nói cách khác chúng ta nên và có thể sống lâu hơn một cách khỏe mạnh,thầy nói cách khác,"[{'word': 'thầy', 'start': 0.0, 'end': 0.5}, {'word': 'nói', 'start': 0.5, 'end': 0.7}, {'word': 'cách', 'start': 0.7, 'end': 0.9}, {'word': 'khác', 'start': 0.9, 'end': 1.0}]",
Sample_431,latest_short,3.67,2.49,0.679,0.056,Nếu chỉ có vậy thì chẳng phải trò chơi này đơn thuần là một casua game thôi sao?,nếu chỉ có vậy thì chẳng phải trò chơi này đơn thuần là một Casio game thôi sao,nếu chỉ có vậy thì chẳng phải trò chơi này đơn thuần là một casua game thôi sao,nếu chỉ có vậy thì chẳng phải trò chơi này đơn thuần là một casio game thôi sao,"[{'word': 'nếu', 'start': 0.0, 'end': 0.4}, {'word': 'chỉ', 'start': 0.4, 'end': 0.6}, {'word': 'có', 'start': 0.6, 'end': 0.7}, {'word': 'vậy', 'start': 0.7, 'end': 0.9}, {'word': 'thì', 'start': 0.9, 'end': 1.2}, {'word': 'chẳng', 'start': 1.2, 'end': 1.3}, {'word': 'phải', 'start': 1.3, 'end': 1.5}, {'word': 'trò', 'start': 1.5, 'end': 1.7}, {'word': 'chơi', 'start': 1.7, 'end': 1.8}, {'word': 'này', 'start': 1.8, 'end': 1.9}, {'word': 'đơn', 'start': 1.9, 'end': 2.2}, {'word': 'thuần', 'start': 2.2, 'end': 2.3}, {'word': 'là', 'start': 2.3, 'end': 2.5}, {'word': 'một', 'start': 2.5, 'end': 2.7}, {'word': 'Casio', 'start': 2.7, 'end': 3.1}, {'word': 'game', 'start': 3.1, 'end': 3.2}, {'word': 'thôi', 'start': 3.2, 'end': 3.4}, {'word': 'sao', 'start': 3.4, 'end': 3.6}]",
Sample_432,latest_short,2.73,2.09,0.767,0.083,Thế nhưng mà mình cứ phải ăn trong nồi ngồi trong chó.,thế nhưng mà mình cứ phải ăn trong nồi ngồi trông chó,thế nhưng mà mình cứ phải ăn trong nồi ngồi trong chó,thế nhưng mà mình cứ phải ăn trong nồi ngồi trông chó,"[{'word': 'thế', 'start': 0.0, 'end': 0.5}, {'word': 'nhưng', 'start': 0.5, 'end': 0.6}, {'word': 'mà', 'start': 0.6, 'end': 0.7}, {'word': 'mình', 'start': 0.7, 'end': 0.9}, {'word': 'cứ', 'start': 0.9, 'end': 1.0}, {'word': 'phải', 'start': 1.0, 'end': 1.1}, {'word': 'ăn', 'start': 1.1, 'end': 1.3}, {'word': 'trong', 'start': 1.3, 'end': 1.6}, {'word': 'nồi', 'start': 1.6, 'end': 1.9}, {'word': 'ngồi', 'start': 1.9, 'end': 2.1}, {'word': 'trông', 'start': 2.1, 'end': 2.3}, {'word': 'chó', 'start': 2.3, 'end': 2.5}]",
Sample_433,latest_short,2.73,2.32,0.848,0.538,"Quay lại cái này, Lá Hương hát 60 giây, bạn chọn món nào.",60 giây bạn chọn món nào,quay lại cái này lá hương hát 60 giây bạn chọn món nào,60 giây bạn chọn món nào,"[{'word': '60', 'start': 0.0, 'end': 1.6}, {'word': 'giây', 'start': 1.6, 'end': 1.8}, {'word': 'bạn', 'start': 1.8, 'end': 2.1}, {'word': 'chọn', 'start': 2.1, 'end': 2.2}, {'word': 'món', 'start': 2.2, 'end': 2.3}, {'word': 'nào', 'start': 2.3, 'end': 2.5}]",
Sample_434,latest_short,0.6,0.61,1.016,1.0,Giúp.,,giúp,,[],
Sample_435,latest_short,4.95,4.01,0.81,0.833,May mắn là Canyoport sẽ gợi ý cho bạn rất nhiều cách hay để giải phóng chính mình.,may mắn là califor,may mắn là canyoport sẽ gợi ý cho bạn rất nhiều cách hay để giải phóng chính mình,may mắn là califor,"[{'word': 'may', 'start': 0.0, 'end': 0.5}, {'word': 'mắn', 'start': 0.5, 'end': 0.7}, {'word': 'là', 'start': 0.7, 'end': 0.9}, {'word': 'califor', 'start': 0.9, 'end': 1.4}]",
Sample_436,latest_short,3.84,4.04,1.051,0.857,"Cô ta, một nữ đồng nghiệp thân thiện mà thi thoảng tôi tiếp xúc.",cô ta,cô ta một nữ đồng nghiệp thân thiện mà thi thoảng tôi tiếp xúc,cô ta,"[{'word': 'cô', 'start': 0.0, 'end': 0.5}, {'word': 'ta', 'start': 0.5, 'end': 0.6}]",
